2023-06-23 14:05:42,684 INFO    StreamThr :54874 [internal.py:wandb_internal():86] W&B internal server running at pid: 54874, started at: 2023-06-23 14:05:42.684313
2023-06-23 14:05:42,685 DEBUG   HandlerThread:54874 [handler.py:handle_request():144] handle_request: status
2023-06-23 14:05:42,688 INFO    WriterThread:54874 [datastore.py:open_for_write():85] open: /home/qcqced/바탕화면/ML_Test/GoogleAi4Code/wandb/run-20230623_140542-7xr8wr46/run-7xr8wr46.wandb
2023-06-23 14:05:42,688 DEBUG   SenderThread:54874 [sender.py:send():375] send: header
2023-06-23 14:05:42,706 DEBUG   SenderThread:54874 [sender.py:send():375] send: run
2023-06-23 14:05:43,142 DEBUG   HandlerThread:54874 [handler.py:handle_request():144] handle_request: check_version
2023-06-23 14:05:43,143 INFO    SenderThread:54874 [dir_watcher.py:__init__():219] watching files in: /home/qcqced/바탕화면/ML_Test/GoogleAi4Code/wandb/run-20230623_140542-7xr8wr46/files
2023-06-23 14:05:43,143 INFO    SenderThread:54874 [sender.py:_start_run_threads():1124] run started: 7xr8wr46 with start time 1687496742.684636
2023-06-23 14:05:43,143 DEBUG   SenderThread:54874 [sender.py:send_request():402] send_request: summary_record
2023-06-23 14:05:43,143 INFO    SenderThread:54874 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-06-23 14:05:43,144 DEBUG   SenderThread:54874 [sender.py:send_request():402] send_request: check_version
2023-06-23 14:05:43,213 DEBUG   HandlerThread:54874 [handler.py:handle_request():144] handle_request: run_start
2023-06-23 14:05:43,221 DEBUG   HandlerThread:54874 [system_info.py:__init__():31] System info init
2023-06-23 14:05:43,221 DEBUG   HandlerThread:54874 [system_info.py:__init__():46] System info init done
2023-06-23 14:05:43,221 INFO    HandlerThread:54874 [system_monitor.py:start():181] Starting system monitor
2023-06-23 14:05:43,221 INFO    SystemMonitor:54874 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-06-23 14:05:43,221 INFO    HandlerThread:54874 [system_monitor.py:probe():201] Collecting system info
2023-06-23 14:05:43,222 INFO    SystemMonitor:54874 [interfaces.py:start():190] Started cpu monitoring
2023-06-23 14:05:43,222 INFO    SystemMonitor:54874 [interfaces.py:start():190] Started disk monitoring
2023-06-23 14:05:43,222 INFO    SystemMonitor:54874 [interfaces.py:start():190] Started gpu monitoring
2023-06-23 14:05:43,223 INFO    SystemMonitor:54874 [interfaces.py:start():190] Started memory monitoring
2023-06-23 14:05:43,223 INFO    SystemMonitor:54874 [interfaces.py:start():190] Started network monitoring
2023-06-23 14:05:43,232 DEBUG   HandlerThread:54874 [system_info.py:probe():195] Probing system
2023-06-23 14:05:43,235 DEBUG   HandlerThread:54874 [system_info.py:_probe_git():180] Probing git
