2023-06-06 13:49:55,834 INFO    StreamThr :8483 [internal.py:wandb_internal():86] W&B internal server running at pid: 8483, started at: 2023-06-06 13:49:55.833907
2023-06-06 13:49:55,835 DEBUG   HandlerThread:8483 [handler.py:handle_request():144] handle_request: status
2023-06-06 13:49:55,839 INFO    WriterThread:8483 [datastore.py:open_for_write():85] open: /home/qcqced/바탕화면/ML_Test/GoogleAi4Code/wandb/run-20230606_134955-3ua6hp6y/run-3ua6hp6y.wandb
2023-06-06 13:49:55,839 DEBUG   SenderThread:8483 [sender.py:send():375] send: header
2023-06-06 13:49:55,858 DEBUG   SenderThread:8483 [sender.py:send():375] send: run
2023-06-06 13:49:56,342 DEBUG   HandlerThread:8483 [handler.py:handle_request():144] handle_request: check_version
2023-06-06 13:49:56,343 INFO    SenderThread:8483 [dir_watcher.py:__init__():219] watching files in: /home/qcqced/바탕화면/ML_Test/GoogleAi4Code/wandb/run-20230606_134955-3ua6hp6y/files
2023-06-06 13:49:56,343 INFO    SenderThread:8483 [sender.py:_start_run_threads():1124] run started: 3ua6hp6y with start time 1686026995.834674
2023-06-06 13:49:56,343 DEBUG   SenderThread:8483 [sender.py:send_request():402] send_request: summary_record
2023-06-06 13:49:56,343 INFO    SenderThread:8483 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-06-06 13:49:56,344 DEBUG   SenderThread:8483 [sender.py:send_request():402] send_request: check_version
2023-06-06 13:49:56,413 DEBUG   HandlerThread:8483 [handler.py:handle_request():144] handle_request: run_start
2023-06-06 13:49:56,427 DEBUG   HandlerThread:8483 [system_info.py:__init__():31] System info init
2023-06-06 13:49:56,427 DEBUG   HandlerThread:8483 [system_info.py:__init__():46] System info init done
2023-06-06 13:49:56,427 INFO    HandlerThread:8483 [system_monitor.py:start():181] Starting system monitor
2023-06-06 13:49:56,427 INFO    SystemMonitor:8483 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-06-06 13:49:56,427 INFO    HandlerThread:8483 [system_monitor.py:probe():201] Collecting system info
2023-06-06 13:49:56,427 INFO    SystemMonitor:8483 [interfaces.py:start():190] Started cpu monitoring
2023-06-06 13:49:56,428 INFO    SystemMonitor:8483 [interfaces.py:start():190] Started disk monitoring
2023-06-06 13:49:56,428 INFO    SystemMonitor:8483 [interfaces.py:start():190] Started gpu monitoring
2023-06-06 13:49:56,429 INFO    SystemMonitor:8483 [interfaces.py:start():190] Started memory monitoring
2023-06-06 13:49:56,430 INFO    SystemMonitor:8483 [interfaces.py:start():190] Started network monitoring
2023-06-06 13:49:56,439 DEBUG   HandlerThread:8483 [system_info.py:probe():195] Probing system
2023-06-06 13:49:56,441 DEBUG   HandlerThread:8483 [system_info.py:_probe_git():180] Probing git
2023-06-06 13:49:56,446 DEBUG   HandlerThread:8483 [system_info.py:_probe_git():188] Probing git done
2023-06-06 13:49:56,446 DEBUG   HandlerThread:8483 [system_info.py:probe():240] Probing system done
2023-06-06 13:49:56,446 DEBUG   HandlerThread:8483 [system_monitor.py:probe():210] {'os': 'Linux-5.19.0-43-generic-x86_64-with-glibc2.35', 'python': '3.9.13', 'heartbeatAt': '2023-06-06T04:49:56.439149', 'startedAt': '2023-06-06T04:49:55.825924', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/qcqced/바탕화면/ML_Test/GoogleAi4Code/train.py', 'codePath': 'train.py', 'git': {'remote': 'https://github.com/qcqced123/GoogleAi4Code.git', 'commit': '401394578a6a0e2dd43b5b16c2ca6899992d8ab2'}, 'email': '97833081+qcqced123@users.noreply.github.com', 'root': '/home/qcqced/바탕화면/ML_Test/GoogleAi4Code', 'host': 'qcqced-B550M-H', 'username': 'qcqced', 'executable': '/home/qcqced/anaconda3/bin/python', 'cpu_count': 6, 'cpu_count_logical': 12, 'cpu_freq': {'current': 3.34675, 'min': 2200.0, 'max': 3700.0}, 'cpu_freq_per_core': [{'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 3.712, 'min': 2200.0, 'max': 3700.0}, {'current': 3.692, 'min': 2200.0, 'max': 3700.0}, {'current': 4.097, 'min': 2200.0, 'max': 3700.0}, {'current': 4.641, 'min': 2200.0, 'max': 3700.0}, {'current': 3.814, 'min': 2200.0, 'max': 3700.0}, {'current': 3.992, 'min': 2200.0, 'max': 3700.0}, {'current': 3.7, 'min': 2200.0, 'max': 3700.0}, {'current': 3.713, 'min': 2200.0, 'max': 3700.0}], 'disk': {'total': 680.4048233032227, 'used': 145.6660499572754}, 'gpu': 'NVIDIA GeForce RTX 3090', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3090', 'memory_total': 25769803776}], 'memory': {'total': 23.377334594726562}}
2023-06-06 13:49:56,446 INFO    HandlerThread:8483 [system_monitor.py:probe():211] Finished collecting system info
2023-06-06 13:49:56,446 INFO    HandlerThread:8483 [system_monitor.py:probe():214] Publishing system info
2023-06-06 13:49:56,446 DEBUG   HandlerThread:8483 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-06-06 13:49:56,447 DEBUG   HandlerThread:8483 [system_info.py:_save_pip():67] Saving pip packages done
2023-06-06 13:49:56,447 DEBUG   HandlerThread:8483 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2023-06-06 13:49:57,344 INFO    Thread-12 :8483 [dir_watcher.py:_on_file_created():278] file/dir created: /home/qcqced/바탕화면/ML_Test/GoogleAi4Code/wandb/run-20230606_134955-3ua6hp6y/files/conda-environment.yaml
2023-06-06 13:49:57,344 INFO    Thread-12 :8483 [dir_watcher.py:_on_file_created():278] file/dir created: /home/qcqced/바탕화면/ML_Test/GoogleAi4Code/wandb/run-20230606_134955-3ua6hp6y/files/requirements.txt
2023-06-06 13:49:57,345 INFO    Thread-12 :8483 [dir_watcher.py:_on_file_created():278] file/dir created: /home/qcqced/바탕화면/ML_Test/GoogleAi4Code/wandb/run-20230606_134955-3ua6hp6y/files/wandb-summary.json
2023-06-06 13:50:01,285 DEBUG   HandlerThread:8483 [system_info.py:_save_conda():86] Saving conda packages done
2023-06-06 13:50:01,286 INFO    HandlerThread:8483 [system_monitor.py:probe():216] Finished publishing system info
2023-06-06 13:50:01,290 DEBUG   SenderThread:8483 [sender.py:send():375] send: files
2023-06-06 13:50:01,290 INFO    SenderThread:8483 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2023-06-06 13:50:01,290 DEBUG   HandlerThread:8483 [handler.py:handle_request():144] handle_request: status_report
2023-06-06 13:50:01,293 DEBUG   HandlerThread:8483 [handler.py:handle_request():144] handle_request: stop_status
2023-06-06 13:50:01,293 DEBUG   SenderThread:8483 [sender.py:send_request():402] send_request: stop_status
2023-06-06 13:50:01,344 INFO    Thread-12 :8483 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/qcqced/바탕화면/ML_Test/GoogleAi4Code/wandb/run-20230606_134955-3ua6hp6y/files/conda-environment.yaml
2023-06-06 13:50:01,344 INFO    Thread-12 :8483 [dir_watcher.py:_on_file_created():278] file/dir created: /home/qcqced/바탕화면/ML_Test/GoogleAi4Code/wandb/run-20230606_134955-3ua6hp6y/files/wandb-metadata.json
2023-06-06 13:50:01,528 DEBUG   SenderThread:8483 [sender.py:send():375] send: telemetry
2023-06-06 13:50:01,905 INFO    wandb-upload_0:8483 [upload_job.py:push():137] Uploaded file /tmp/tmpjnhik9cgwandb/3bmfqzsr-wandb-metadata.json
2023-06-06 13:50:06,529 DEBUG   HandlerThread:8483 [handler.py:handle_request():144] handle_request: status_report
2023-06-06 13:50:11,530 DEBUG   HandlerThread:8483 [handler.py:handle_request():144] handle_request: status_report
2023-06-06 13:50:16,293 DEBUG   HandlerThread:8483 [handler.py:handle_request():144] handle_request: stop_status
2023-06-06 13:50:16,293 DEBUG   SenderThread:8483 [sender.py:send_request():402] send_request: stop_status
2023-06-06 13:50:16,348 INFO    Thread-12 :8483 [dir_watcher.py:_on_file_created():278] file/dir created: /home/qcqced/바탕화면/ML_Test/GoogleAi4Code/wandb/run-20230606_134955-3ua6hp6y/files/output.log
2023-06-06 13:50:17,497 DEBUG   HandlerThread:8483 [handler.py:handle_request():144] handle_request: status_report
2023-06-06 13:50:18,348 INFO    Thread-12 :8483 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/qcqced/바탕화면/ML_Test/GoogleAi4Code/wandb/run-20230606_134955-3ua6hp6y/files/output.log
2023-06-06 13:50:20,252 DEBUG   SenderThread:8483 [sender.py:send():375] send: exit
2023-06-06 13:50:20,252 INFO    SenderThread:8483 [sender.py:send_exit():598] handling exit code: 1
2023-06-06 13:50:20,252 INFO    SenderThread:8483 [sender.py:send_exit():600] handling runtime: 23
2023-06-06 13:50:20,252 INFO    SenderThread:8483 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-06-06 13:50:20,252 INFO    SenderThread:8483 [sender.py:send_exit():606] send defer
2023-06-06 13:50:20,252 DEBUG   HandlerThread:8483 [handler.py:handle_request():144] handle_request: defer
2023-06-06 13:50:20,252 INFO    HandlerThread:8483 [handler.py:handle_request_defer():170] handle defer: 0
2023-06-06 13:50:20,252 DEBUG   SenderThread:8483 [sender.py:send_request():402] send_request: defer
2023-06-06 13:50:20,252 INFO    SenderThread:8483 [sender.py:send_request_defer():622] handle sender defer: 0
2023-06-06 13:50:20,252 INFO    SenderThread:8483 [sender.py:transition_state():626] send defer: 1
2023-06-06 13:50:20,252 DEBUG   HandlerThread:8483 [handler.py:handle_request():144] handle_request: defer
2023-06-06 13:50:20,253 INFO    HandlerThread:8483 [handler.py:handle_request_defer():170] handle defer: 1
2023-06-06 13:50:20,253 DEBUG   SenderThread:8483 [sender.py:send_request():402] send_request: defer
2023-06-06 13:50:20,253 INFO    SenderThread:8483 [sender.py:send_request_defer():622] handle sender defer: 1
2023-06-06 13:50:20,253 INFO    SenderThread:8483 [sender.py:transition_state():626] send defer: 2
2023-06-06 13:50:20,253 DEBUG   HandlerThread:8483 [handler.py:handle_request():144] handle_request: defer
2023-06-06 13:50:20,253 INFO    HandlerThread:8483 [handler.py:handle_request_defer():170] handle defer: 2
2023-06-06 13:50:20,253 INFO    HandlerThread:8483 [system_monitor.py:finish():190] Stopping system monitor
2023-06-06 13:50:20,253 DEBUG   SystemMonitor:8483 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-06-06 13:50:20,253 INFO    HandlerThread:8483 [interfaces.py:finish():202] Joined cpu monitor
2023-06-06 13:50:20,253 DEBUG   SystemMonitor:8483 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2023-06-06 13:50:20,253 INFO    HandlerThread:8483 [interfaces.py:finish():202] Joined disk monitor
2023-06-06 13:50:20,253 DEBUG   SystemMonitor:8483 [system_monitor.py:_start():170] Publishing last batch of metrics
2023-06-06 13:50:20,272 INFO    HandlerThread:8483 [interfaces.py:finish():202] Joined gpu monitor
2023-06-06 13:50:20,272 INFO    HandlerThread:8483 [interfaces.py:finish():202] Joined memory monitor
2023-06-06 13:50:20,272 INFO    HandlerThread:8483 [interfaces.py:finish():202] Joined network monitor
2023-06-06 13:50:20,272 DEBUG   SenderThread:8483 [sender.py:send_request():402] send_request: defer
2023-06-06 13:50:20,272 INFO    SenderThread:8483 [sender.py:send_request_defer():622] handle sender defer: 2
2023-06-06 13:50:20,272 INFO    SenderThread:8483 [sender.py:transition_state():626] send defer: 3
2023-06-06 13:50:20,272 DEBUG   SenderThread:8483 [sender.py:send():375] send: stats
2023-06-06 13:50:20,272 DEBUG   HandlerThread:8483 [handler.py:handle_request():144] handle_request: defer
2023-06-06 13:50:20,272 INFO    HandlerThread:8483 [handler.py:handle_request_defer():170] handle defer: 3
2023-06-06 13:50:20,273 DEBUG   SenderThread:8483 [sender.py:send_request():402] send_request: defer
2023-06-06 13:50:20,273 INFO    SenderThread:8483 [sender.py:send_request_defer():622] handle sender defer: 3
2023-06-06 13:50:20,273 INFO    SenderThread:8483 [sender.py:transition_state():626] send defer: 4
2023-06-06 13:50:20,273 DEBUG   HandlerThread:8483 [handler.py:handle_request():144] handle_request: defer
2023-06-06 13:50:20,273 INFO    HandlerThread:8483 [handler.py:handle_request_defer():170] handle defer: 4
2023-06-06 13:50:20,273 DEBUG   SenderThread:8483 [sender.py:send_request():402] send_request: defer
2023-06-06 13:50:20,273 INFO    SenderThread:8483 [sender.py:send_request_defer():622] handle sender defer: 4
2023-06-06 13:50:20,273 INFO    SenderThread:8483 [sender.py:transition_state():626] send defer: 5
2023-06-06 13:50:20,273 DEBUG   HandlerThread:8483 [handler.py:handle_request():144] handle_request: defer
2023-06-06 13:50:20,273 INFO    HandlerThread:8483 [handler.py:handle_request_defer():170] handle defer: 5
2023-06-06 13:50:20,273 DEBUG   SenderThread:8483 [sender.py:send():375] send: summary
2023-06-06 13:50:20,273 INFO    SenderThread:8483 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-06-06 13:50:20,273 DEBUG   SenderThread:8483 [sender.py:send_request():402] send_request: defer
2023-06-06 13:50:20,273 INFO    SenderThread:8483 [sender.py:send_request_defer():622] handle sender defer: 5
2023-06-06 13:50:20,273 INFO    SenderThread:8483 [sender.py:transition_state():626] send defer: 6
2023-06-06 13:50:20,273 DEBUG   HandlerThread:8483 [handler.py:handle_request():144] handle_request: defer
2023-06-06 13:50:20,273 INFO    HandlerThread:8483 [handler.py:handle_request_defer():170] handle defer: 6
2023-06-06 13:50:20,273 DEBUG   SenderThread:8483 [sender.py:send_request():402] send_request: defer
2023-06-06 13:50:20,273 INFO    SenderThread:8483 [sender.py:send_request_defer():622] handle sender defer: 6
2023-06-06 13:50:20,276 DEBUG   HandlerThread:8483 [handler.py:handle_request():144] handle_request: status_report
2023-06-06 13:50:20,349 INFO    Thread-12 :8483 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/qcqced/바탕화면/ML_Test/GoogleAi4Code/wandb/run-20230606_134955-3ua6hp6y/files/wandb-summary.json
2023-06-06 13:50:20,349 INFO    Thread-12 :8483 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/qcqced/바탕화면/ML_Test/GoogleAi4Code/wandb/run-20230606_134955-3ua6hp6y/files/output.log
2023-06-06 13:50:20,519 INFO    SenderThread:8483 [sender.py:transition_state():626] send defer: 7
2023-06-06 13:50:20,520 DEBUG   HandlerThread:8483 [handler.py:handle_request():144] handle_request: defer
2023-06-06 13:50:20,520 INFO    HandlerThread:8483 [handler.py:handle_request_defer():170] handle defer: 7
2023-06-06 13:50:20,520 DEBUG   SenderThread:8483 [sender.py:send_request():402] send_request: defer
2023-06-06 13:50:20,520 INFO    SenderThread:8483 [sender.py:send_request_defer():622] handle sender defer: 7
2023-06-06 13:50:21,252 DEBUG   HandlerThread:8483 [handler.py:handle_request():144] handle_request: poll_exit
2023-06-06 13:50:21,349 INFO    Thread-12 :8483 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/qcqced/바탕화면/ML_Test/GoogleAi4Code/wandb/run-20230606_134955-3ua6hp6y/files/config.yaml
2023-06-06 13:50:21,349 INFO    Thread-12 :8483 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/qcqced/바탕화면/ML_Test/GoogleAi4Code/wandb/run-20230606_134955-3ua6hp6y/files/output.log
2023-06-06 13:50:22,349 INFO    Thread-12 :8483 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/qcqced/바탕화면/ML_Test/GoogleAi4Code/wandb/run-20230606_134955-3ua6hp6y/files/output.log
2023-06-06 13:50:22,985 INFO    SenderThread:8483 [sender.py:transition_state():626] send defer: 8
2023-06-06 13:50:22,985 DEBUG   SenderThread:8483 [sender.py:send_request():402] send_request: poll_exit
2023-06-06 13:50:22,986 DEBUG   HandlerThread:8483 [handler.py:handle_request():144] handle_request: defer
