2023-06-06 12:05:21,145 INFO    StreamThr :8097 [internal.py:wandb_internal():86] W&B internal server running at pid: 8097, started at: 2023-06-06 12:05:21.145120
2023-06-06 12:05:21,146 DEBUG   HandlerThread:8097 [handler.py:handle_request():144] handle_request: status
2023-06-06 12:05:21,150 INFO    WriterThread:8097 [datastore.py:open_for_write():85] open: /home/qcqced/바탕화면/ML_Test/GoogleAi4Code/wandb/run-20230606_120521-7cu30b4x/run-7cu30b4x.wandb
2023-06-06 12:05:21,150 DEBUG   SenderThread:8097 [sender.py:send():375] send: header
2023-06-06 12:05:21,169 DEBUG   SenderThread:8097 [sender.py:send():375] send: run
2023-06-06 12:05:21,673 DEBUG   HandlerThread:8097 [handler.py:handle_request():144] handle_request: check_version
2023-06-06 12:05:21,674 INFO    SenderThread:8097 [dir_watcher.py:__init__():219] watching files in: /home/qcqced/바탕화면/ML_Test/GoogleAi4Code/wandb/run-20230606_120521-7cu30b4x/files
2023-06-06 12:05:21,674 INFO    SenderThread:8097 [sender.py:_start_run_threads():1124] run started: 7cu30b4x with start time 1686020721.145909
2023-06-06 12:05:21,674 DEBUG   SenderThread:8097 [sender.py:send_request():402] send_request: summary_record
2023-06-06 12:05:21,674 INFO    SenderThread:8097 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-06-06 12:05:21,674 DEBUG   SenderThread:8097 [sender.py:send_request():402] send_request: check_version
2023-06-06 12:05:21,742 DEBUG   HandlerThread:8097 [handler.py:handle_request():144] handle_request: run_start
2023-06-06 12:05:21,757 DEBUG   HandlerThread:8097 [system_info.py:__init__():31] System info init
2023-06-06 12:05:21,757 DEBUG   HandlerThread:8097 [system_info.py:__init__():46] System info init done
2023-06-06 12:05:21,757 INFO    HandlerThread:8097 [system_monitor.py:start():181] Starting system monitor
2023-06-06 12:05:21,757 INFO    SystemMonitor:8097 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-06-06 12:05:21,757 INFO    HandlerThread:8097 [system_monitor.py:probe():201] Collecting system info
2023-06-06 12:05:21,757 INFO    SystemMonitor:8097 [interfaces.py:start():190] Started cpu monitoring
2023-06-06 12:05:21,758 INFO    SystemMonitor:8097 [interfaces.py:start():190] Started disk monitoring
