2023-06-23 14:31:19,373 INFO    StreamThr :58387 [internal.py:wandb_internal():86] W&B internal server running at pid: 58387, started at: 2023-06-23 14:31:19.373298
2023-06-23 14:31:19,374 DEBUG   HandlerThread:58387 [handler.py:handle_request():144] handle_request: status
2023-06-23 14:31:19,378 INFO    WriterThread:58387 [datastore.py:open_for_write():85] open: /home/qcqced/바탕화면/ML_Test/GoogleAi4Code/wandb/run-20230623_143119-4k74vk6x/run-4k74vk6x.wandb
2023-06-23 14:31:19,379 DEBUG   SenderThread:58387 [sender.py:send():375] send: header
2023-06-23 14:31:19,399 DEBUG   SenderThread:58387 [sender.py:send():375] send: run
2023-06-23 14:31:19,828 DEBUG   HandlerThread:58387 [handler.py:handle_request():144] handle_request: check_version
2023-06-23 14:31:19,828 INFO    SenderThread:58387 [dir_watcher.py:__init__():219] watching files in: /home/qcqced/바탕화면/ML_Test/GoogleAi4Code/wandb/run-20230623_143119-4k74vk6x/files
2023-06-23 14:31:19,829 INFO    SenderThread:58387 [sender.py:_start_run_threads():1124] run started: 4k74vk6x with start time 1687498279.374092
2023-06-23 14:31:19,829 DEBUG   SenderThread:58387 [sender.py:send_request():402] send_request: summary_record
2023-06-23 14:31:19,829 INFO    SenderThread:58387 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-06-23 14:31:19,829 DEBUG   SenderThread:58387 [sender.py:send_request():402] send_request: check_version
2023-06-23 14:31:19,902 DEBUG   HandlerThread:58387 [handler.py:handle_request():144] handle_request: run_start
2023-06-23 14:31:19,908 DEBUG   HandlerThread:58387 [system_info.py:__init__():31] System info init
2023-06-23 14:31:19,909 DEBUG   HandlerThread:58387 [system_info.py:__init__():46] System info init done
2023-06-23 14:31:19,909 INFO    HandlerThread:58387 [system_monitor.py:start():181] Starting system monitor
2023-06-23 14:31:19,909 INFO    SystemMonitor:58387 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-06-23 14:31:19,909 INFO    HandlerThread:58387 [system_monitor.py:probe():201] Collecting system info
