2023-06-24 00:34:19,701 INFO    StreamThr :7468 [internal.py:wandb_internal():86] W&B internal server running at pid: 7468, started at: 2023-06-24 00:34:19.701617
2023-06-24 00:34:19,702 DEBUG   HandlerThread:7468 [handler.py:handle_request():144] handle_request: status
2023-06-24 00:34:19,707 INFO    WriterThread:7468 [datastore.py:open_for_write():85] open: /home/qcqced/바탕화면/ML_Test/GoogleAi4Code/wandb/run-20230624_003419-4n2ae8rc/run-4n2ae8rc.wandb
2023-06-24 00:34:19,707 DEBUG   SenderThread:7468 [sender.py:send():375] send: header
2023-06-24 00:34:19,728 DEBUG   SenderThread:7468 [sender.py:send():375] send: run
2023-06-24 00:34:20,138 DEBUG   HandlerThread:7468 [handler.py:handle_request():144] handle_request: check_version
2023-06-24 00:34:20,139 INFO    SenderThread:7468 [dir_watcher.py:__init__():219] watching files in: /home/qcqced/바탕화면/ML_Test/GoogleAi4Code/wandb/run-20230624_003419-4n2ae8rc/files
2023-06-24 00:34:20,139 INFO    SenderThread:7468 [sender.py:_start_run_threads():1124] run started: 4n2ae8rc with start time 1687534459.702372
2023-06-24 00:34:20,139 DEBUG   SenderThread:7468 [sender.py:send_request():402] send_request: summary_record
2023-06-24 00:34:20,139 INFO    SenderThread:7468 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-06-24 00:34:20,139 DEBUG   SenderThread:7468 [sender.py:send_request():402] send_request: check_version
2023-06-24 00:34:20,209 DEBUG   HandlerThread:7468 [handler.py:handle_request():144] handle_request: run_start
2023-06-24 00:34:20,215 DEBUG   HandlerThread:7468 [system_info.py:__init__():31] System info init
2023-06-24 00:34:20,215 DEBUG   HandlerThread:7468 [system_info.py:__init__():46] System info init done
2023-06-24 00:34:20,215 INFO    HandlerThread:7468 [system_monitor.py:start():181] Starting system monitor
2023-06-24 00:34:20,216 INFO    SystemMonitor:7468 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-06-24 00:34:20,216 INFO    HandlerThread:7468 [system_monitor.py:probe():201] Collecting system info
2023-06-24 00:34:20,216 INFO    SystemMonitor:7468 [interfaces.py:start():190] Started cpu monitoring
2023-06-24 00:34:20,216 INFO    SystemMonitor:7468 [interfaces.py:start():190] Started disk monitoring
2023-06-24 00:34:20,217 INFO    SystemMonitor:7468 [interfaces.py:start():190] Started gpu monitoring
2023-06-24 00:34:20,217 INFO    SystemMonitor:7468 [interfaces.py:start():190] Started memory monitoring
2023-06-24 00:34:20,217 INFO    SystemMonitor:7468 [interfaces.py:start():190] Started network monitoring
2023-06-24 00:34:20,228 DEBUG   HandlerThread:7468 [system_info.py:probe():195] Probing system
2023-06-24 00:34:20,232 DEBUG   HandlerThread:7468 [system_info.py:_probe_git():180] Probing git
2023-06-24 00:34:20,237 DEBUG   HandlerThread:7468 [system_info.py:_probe_git():188] Probing git done
2023-06-24 00:34:20,237 DEBUG   HandlerThread:7468 [system_info.py:probe():240] Probing system done
2023-06-24 00:34:20,237 DEBUG   HandlerThread:7468 [system_monitor.py:probe():210] {'os': 'Linux-5.19.0-45-generic-x86_64-with-glibc2.35', 'python': '3.9.13', 'heartbeatAt': '2023-06-23T15:34:20.228839', 'startedAt': '2023-06-23T15:34:19.693453', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/qcqced/바탕화면/ML_Test/GoogleAi4Code/train.py', 'codePath': 'train.py', 'git': {'remote': 'https://github.com/qcqced123/GoogleAi4Code.git', 'commit': 'acd8a95e843abeb749934d1f0dbbb9d133cc2301'}, 'email': '97833081+qcqced123@users.noreply.github.com', 'root': '/home/qcqced/바탕화면/ML_Test/GoogleAi4Code', 'host': 'qcqced-B550M-H', 'username': 'qcqced', 'executable': '/home/qcqced/anaconda3/bin/python', 'cpu_count': 6, 'cpu_count_logical': 12, 'cpu_freq': {'current': 2.9250000000000003, 'min': 2200.0, 'max': 3700.0}, 'cpu_freq_per_core': [{'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.869, 'min': 2200.0, 'max': 3700.0}, {'current': 3.595, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.89, 'min': 2200.0, 'max': 3700.0}, {'current': 3.193, 'min': 2200.0, 'max': 3700.0}, {'current': 3.35, 'min': 2200.0, 'max': 3700.0}, {'current': 3.541, 'min': 2200.0, 'max': 3700.0}, {'current': 2.23, 'min': 2200.0, 'max': 3700.0}, {'current': 3.247, 'min': 2200.0, 'max': 3700.0}, {'current': 3.585, 'min': 2200.0, 'max': 3700.0}], 'disk': {'total': 680.4048233032227, 'used': 165.22529983520508}, 'gpu': 'NVIDIA GeForce RTX 3090', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3090', 'memory_total': 25769803776}], 'memory': {'total': 23.370285034179688}}
2023-06-24 00:34:20,237 INFO    HandlerThread:7468 [system_monitor.py:probe():211] Finished collecting system info
2023-06-24 00:34:20,237 INFO    HandlerThread:7468 [system_monitor.py:probe():214] Publishing system info
2023-06-24 00:34:20,237 DEBUG   HandlerThread:7468 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-06-24 00:34:20,238 DEBUG   HandlerThread:7468 [system_info.py:_save_pip():67] Saving pip packages done
2023-06-24 00:34:20,238 DEBUG   HandlerThread:7468 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2023-06-24 00:34:21,141 INFO    Thread-12 :7468 [dir_watcher.py:_on_file_created():278] file/dir created: /home/qcqced/바탕화면/ML_Test/GoogleAi4Code/wandb/run-20230624_003419-4n2ae8rc/files/requirements.txt
2023-06-24 00:34:21,141 INFO    Thread-12 :7468 [dir_watcher.py:_on_file_created():278] file/dir created: /home/qcqced/바탕화면/ML_Test/GoogleAi4Code/wandb/run-20230624_003419-4n2ae8rc/files/wandb-summary.json
2023-06-24 00:34:21,141 INFO    Thread-12 :7468 [dir_watcher.py:_on_file_created():278] file/dir created: /home/qcqced/바탕화면/ML_Test/GoogleAi4Code/wandb/run-20230624_003419-4n2ae8rc/files/conda-environment.yaml
2023-06-24 00:34:25,239 DEBUG   HandlerThread:7468 [system_info.py:_save_conda():86] Saving conda packages done
2023-06-24 00:34:25,239 INFO    HandlerThread:7468 [system_monitor.py:probe():216] Finished publishing system info
2023-06-24 00:34:25,244 DEBUG   HandlerThread:7468 [handler.py:handle_request():144] handle_request: status_report
2023-06-24 00:34:25,244 DEBUG   HandlerThread:7468 [handler.py:handle_request():144] handle_request: keepalive
2023-06-24 00:34:25,244 DEBUG   SenderThread:7468 [sender.py:send():375] send: files
2023-06-24 00:34:25,244 INFO    SenderThread:7468 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2023-06-24 00:34:25,248 DEBUG   HandlerThread:7468 [handler.py:handle_request():144] handle_request: stop_status
2023-06-24 00:34:25,249 DEBUG   SenderThread:7468 [sender.py:send():375] send: telemetry
2023-06-24 00:34:25,249 DEBUG   SenderThread:7468 [sender.py:send_request():402] send_request: stop_status
2023-06-24 00:34:25,811 INFO    wandb-upload_0:7468 [upload_job.py:push():137] Uploaded file /tmp/tmpnm1re3mfwandb/32eadnee-wandb-metadata.json
2023-06-24 00:34:26,142 INFO    Thread-12 :7468 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/qcqced/바탕화면/ML_Test/GoogleAi4Code/wandb/run-20230624_003419-4n2ae8rc/files/conda-environment.yaml
2023-06-24 00:34:26,142 INFO    Thread-12 :7468 [dir_watcher.py:_on_file_created():278] file/dir created: /home/qcqced/바탕화면/ML_Test/GoogleAi4Code/wandb/run-20230624_003419-4n2ae8rc/files/wandb-metadata.json
2023-06-24 00:34:30,439 DEBUG   HandlerThread:7468 [handler.py:handle_request():144] handle_request: status_report
2023-06-24 00:34:35,439 DEBUG   HandlerThread:7468 [handler.py:handle_request():144] handle_request: status_report
2023-06-24 00:34:40,147 INFO    Thread-12 :7468 [dir_watcher.py:_on_file_created():278] file/dir created: /home/qcqced/바탕화면/ML_Test/GoogleAi4Code/wandb/run-20230624_003419-4n2ae8rc/files/output.log
2023-06-24 00:34:40,248 DEBUG   HandlerThread:7468 [handler.py:handle_request():144] handle_request: stop_status
2023-06-24 00:34:40,248 DEBUG   SenderThread:7468 [sender.py:send_request():402] send_request: stop_status
2023-06-24 00:34:41,396 DEBUG   HandlerThread:7468 [handler.py:handle_request():144] handle_request: status_report
2023-06-24 00:34:42,147 INFO    Thread-12 :7468 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/qcqced/바탕화면/ML_Test/GoogleAi4Code/wandb/run-20230624_003419-4n2ae8rc/files/output.log
2023-06-24 00:34:44,148 INFO    Thread-12 :7468 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/qcqced/바탕화면/ML_Test/GoogleAi4Code/wandb/run-20230624_003419-4n2ae8rc/files/output.log
2023-06-24 00:34:44,406 DEBUG   SenderThread:7468 [sender.py:send():375] send: exit
2023-06-24 00:34:44,407 INFO    SenderThread:7468 [sender.py:send_exit():598] handling exit code: 1
2023-06-24 00:34:44,407 INFO    SenderThread:7468 [sender.py:send_exit():600] handling runtime: 24
2023-06-24 00:34:44,407 INFO    SenderThread:7468 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-06-24 00:34:44,407 INFO    SenderThread:7468 [sender.py:send_exit():606] send defer
2023-06-24 00:34:44,407 DEBUG   HandlerThread:7468 [handler.py:handle_request():144] handle_request: defer
