2023-06-23 15:34:05,489 INFO    StreamThr :64672 [internal.py:wandb_internal():86] W&B internal server running at pid: 64672, started at: 2023-06-23 15:34:05.488835
2023-06-23 15:34:05,490 DEBUG   HandlerThread:64672 [handler.py:handle_request():144] handle_request: status
2023-06-23 15:34:05,496 INFO    WriterThread:64672 [datastore.py:open_for_write():85] open: /home/qcqced/바탕화면/ML_Test/GoogleAi4Code/wandb/run-20230623_153405-zac5sswm/run-zac5sswm.wandb
2023-06-23 15:34:05,496 DEBUG   SenderThread:64672 [sender.py:send():375] send: header
2023-06-23 15:34:05,516 DEBUG   SenderThread:64672 [sender.py:send():375] send: run
2023-06-23 15:34:05,969 DEBUG   HandlerThread:64672 [handler.py:handle_request():144] handle_request: check_version
2023-06-23 15:34:05,970 INFO    SenderThread:64672 [dir_watcher.py:__init__():219] watching files in: /home/qcqced/바탕화면/ML_Test/GoogleAi4Code/wandb/run-20230623_153405-zac5sswm/files
2023-06-23 15:34:05,970 INFO    SenderThread:64672 [sender.py:_start_run_threads():1124] run started: zac5sswm with start time 1687502045.492159
2023-06-23 15:34:05,970 DEBUG   SenderThread:64672 [sender.py:send_request():402] send_request: summary_record
2023-06-23 15:34:05,970 INFO    SenderThread:64672 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-06-23 15:34:05,970 DEBUG   SenderThread:64672 [sender.py:send_request():402] send_request: check_version
2023-06-23 15:34:06,041 DEBUG   HandlerThread:64672 [handler.py:handle_request():144] handle_request: run_start
2023-06-23 15:34:06,047 DEBUG   HandlerThread:64672 [system_info.py:__init__():31] System info init
2023-06-23 15:34:06,047 DEBUG   HandlerThread:64672 [system_info.py:__init__():46] System info init done
2023-06-23 15:34:06,047 INFO    HandlerThread:64672 [system_monitor.py:start():181] Starting system monitor
2023-06-23 15:34:06,047 INFO    SystemMonitor:64672 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-06-23 15:34:06,047 INFO    HandlerThread:64672 [system_monitor.py:probe():201] Collecting system info
2023-06-23 15:34:06,048 INFO    SystemMonitor:64672 [interfaces.py:start():190] Started cpu monitoring
2023-06-23 15:34:06,048 INFO    SystemMonitor:64672 [interfaces.py:start():190] Started disk monitoring
2023-06-23 15:34:06,049 INFO    SystemMonitor:64672 [interfaces.py:start():190] Started gpu monitoring
2023-06-23 15:34:06,049 INFO    SystemMonitor:64672 [interfaces.py:start():190] Started memory monitoring
2023-06-23 15:34:06,049 INFO    SystemMonitor:64672 [interfaces.py:start():190] Started network monitoring
2023-06-23 15:34:06,057 DEBUG   HandlerThread:64672 [system_info.py:probe():195] Probing system
2023-06-23 15:34:06,060 DEBUG   HandlerThread:64672 [system_info.py:_probe_git():180] Probing git
2023-06-23 15:34:06,066 DEBUG   HandlerThread:64672 [system_info.py:_probe_git():188] Probing git done
2023-06-23 15:34:06,066 DEBUG   HandlerThread:64672 [system_info.py:probe():240] Probing system done
