2023-06-23 14:03:29,128 INFO    StreamThr :54605 [internal.py:wandb_internal():86] W&B internal server running at pid: 54605, started at: 2023-06-23 14:03:29.127758
2023-06-23 14:03:29,128 DEBUG   HandlerThread:54605 [handler.py:handle_request():144] handle_request: status
2023-06-23 14:03:29,132 INFO    WriterThread:54605 [datastore.py:open_for_write():85] open: /home/qcqced/바탕화면/ML_Test/GoogleAi4Code/wandb/run-20230623_140329-mkbzuxvg/run-mkbzuxvg.wandb
2023-06-23 14:03:29,132 DEBUG   SenderThread:54605 [sender.py:send():375] send: header
2023-06-23 14:03:29,151 DEBUG   SenderThread:54605 [sender.py:send():375] send: run
2023-06-23 14:03:29,621 DEBUG   HandlerThread:54605 [handler.py:handle_request():144] handle_request: check_version
2023-06-23 14:03:29,621 INFO    SenderThread:54605 [dir_watcher.py:__init__():219] watching files in: /home/qcqced/바탕화면/ML_Test/GoogleAi4Code/wandb/run-20230623_140329-mkbzuxvg/files
2023-06-23 14:03:29,621 INFO    SenderThread:54605 [sender.py:_start_run_threads():1124] run started: mkbzuxvg with start time 1687496609.128166
2023-06-23 14:03:29,622 DEBUG   SenderThread:54605 [sender.py:send_request():402] send_request: summary_record
2023-06-23 14:03:29,622 INFO    SenderThread:54605 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-06-23 14:03:29,622 DEBUG   SenderThread:54605 [sender.py:send_request():402] send_request: check_version
2023-06-23 14:03:29,693 DEBUG   HandlerThread:54605 [handler.py:handle_request():144] handle_request: run_start
2023-06-23 14:03:29,698 DEBUG   HandlerThread:54605 [system_info.py:__init__():31] System info init
2023-06-23 14:03:29,698 DEBUG   HandlerThread:54605 [system_info.py:__init__():46] System info init done
2023-06-23 14:03:29,698 INFO    HandlerThread:54605 [system_monitor.py:start():181] Starting system monitor
2023-06-23 14:03:29,698 INFO    SystemMonitor:54605 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-06-23 14:03:29,698 INFO    HandlerThread:54605 [system_monitor.py:probe():201] Collecting system info
2023-06-23 14:03:29,699 INFO    SystemMonitor:54605 [interfaces.py:start():190] Started cpu monitoring
2023-06-23 14:03:29,699 INFO    SystemMonitor:54605 [interfaces.py:start():190] Started disk monitoring
2023-06-23 14:03:29,699 INFO    SystemMonitor:54605 [interfaces.py:start():190] Started gpu monitoring
2023-06-23 14:03:29,699 INFO    SystemMonitor:54605 [interfaces.py:start():190] Started memory monitoring
2023-06-23 14:03:29,700 INFO    SystemMonitor:54605 [interfaces.py:start():190] Started network monitoring
2023-06-23 14:03:29,712 DEBUG   HandlerThread:54605 [system_info.py:probe():195] Probing system
2023-06-23 14:03:29,715 DEBUG   HandlerThread:54605 [system_info.py:_probe_git():180] Probing git
2023-06-23 14:03:29,720 DEBUG   HandlerThread:54605 [system_info.py:_probe_git():188] Probing git done
2023-06-23 14:03:29,720 DEBUG   HandlerThread:54605 [system_info.py:probe():240] Probing system done
