2023-06-24 00:37:48,381 INFO    StreamThr :8104 [internal.py:wandb_internal():86] W&B internal server running at pid: 8104, started at: 2023-06-24 00:37:48.381191
2023-06-24 00:37:48,382 DEBUG   HandlerThread:8104 [handler.py:handle_request():144] handle_request: status
2023-06-24 00:37:48,386 INFO    WriterThread:8104 [datastore.py:open_for_write():85] open: /home/qcqced/바탕화면/ML_Test/GoogleAi4Code/wandb/run-20230624_003748-6wjxy3b0/run-6wjxy3b0.wandb
2023-06-24 00:37:48,386 DEBUG   SenderThread:8104 [sender.py:send():375] send: header
2023-06-24 00:37:48,407 DEBUG   SenderThread:8104 [sender.py:send():375] send: run
2023-06-24 00:37:48,827 DEBUG   HandlerThread:8104 [handler.py:handle_request():144] handle_request: check_version
2023-06-24 00:37:48,828 INFO    SenderThread:8104 [dir_watcher.py:__init__():219] watching files in: /home/qcqced/바탕화면/ML_Test/GoogleAi4Code/wandb/run-20230624_003748-6wjxy3b0/files
2023-06-24 00:37:48,828 INFO    SenderThread:8104 [sender.py:_start_run_threads():1124] run started: 6wjxy3b0 with start time 1687534668.382133
2023-06-24 00:37:48,828 DEBUG   SenderThread:8104 [sender.py:send_request():402] send_request: summary_record
2023-06-24 00:37:48,828 INFO    SenderThread:8104 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-06-24 00:37:48,829 DEBUG   SenderThread:8104 [sender.py:send_request():402] send_request: check_version
2023-06-24 00:37:48,901 DEBUG   HandlerThread:8104 [handler.py:handle_request():144] handle_request: run_start
2023-06-24 00:37:48,908 DEBUG   HandlerThread:8104 [system_info.py:__init__():31] System info init
2023-06-24 00:37:48,908 DEBUG   HandlerThread:8104 [system_info.py:__init__():46] System info init done
2023-06-24 00:37:48,908 INFO    HandlerThread:8104 [system_monitor.py:start():181] Starting system monitor
2023-06-24 00:37:48,908 INFO    SystemMonitor:8104 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-06-24 00:37:48,908 INFO    HandlerThread:8104 [system_monitor.py:probe():201] Collecting system info
2023-06-24 00:37:48,909 INFO    SystemMonitor:8104 [interfaces.py:start():190] Started cpu monitoring
2023-06-24 00:37:48,909 INFO    SystemMonitor:8104 [interfaces.py:start():190] Started disk monitoring
2023-06-24 00:37:48,909 INFO    SystemMonitor:8104 [interfaces.py:start():190] Started gpu monitoring
2023-06-24 00:37:48,910 INFO    SystemMonitor:8104 [interfaces.py:start():190] Started memory monitoring
2023-06-24 00:37:48,910 INFO    SystemMonitor:8104 [interfaces.py:start():190] Started network monitoring
2023-06-24 00:37:48,920 DEBUG   HandlerThread:8104 [system_info.py:probe():195] Probing system
2023-06-24 00:37:48,923 DEBUG   HandlerThread:8104 [system_info.py:_probe_git():180] Probing git
2023-06-24 00:37:48,928 DEBUG   HandlerThread:8104 [system_info.py:_probe_git():188] Probing git done
2023-06-24 00:37:48,928 DEBUG   HandlerThread:8104 [system_info.py:probe():240] Probing system done
2023-06-24 00:37:48,928 DEBUG   HandlerThread:8104 [system_monitor.py:probe():210] {'os': 'Linux-5.19.0-45-generic-x86_64-with-glibc2.35', 'python': '3.9.13', 'heartbeatAt': '2023-06-23T15:37:48.920504', 'startedAt': '2023-06-23T15:37:48.373072', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/qcqced/바탕화면/ML_Test/GoogleAi4Code/train.py', 'codePath': 'train.py', 'git': {'remote': 'https://github.com/qcqced123/GoogleAi4Code.git', 'commit': 'acd8a95e843abeb749934d1f0dbbb9d133cc2301'}, 'email': '97833081+qcqced123@users.noreply.github.com', 'root': '/home/qcqced/바탕화면/ML_Test/GoogleAi4Code', 'host': 'qcqced-B550M-H', 'username': 'qcqced', 'executable': '/home/qcqced/anaconda3/bin/python', 'cpu_count': 6, 'cpu_count_logical': 12, 'cpu_freq': {'current': 3.0043333333333333, 'min': 2200.0, 'max': 3700.0}, 'cpu_freq_per_core': [{'current': 3.055, 'min': 2200.0, 'max': 3700.0}, {'current': 2.31, 'min': 2200.0, 'max': 3700.0}, {'current': 3.127, 'min': 2200.0, 'max': 3700.0}, {'current': 4.009, 'min': 2200.0, 'max': 3700.0}, {'current': 3.009, 'min': 2200.0, 'max': 3700.0}, {'current': 2.871, 'min': 2200.0, 'max': 3700.0}, {'current': 2.983, 'min': 2200.0, 'max': 3700.0}, {'current': 2.422, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 3.7, 'min': 2200.0, 'max': 3700.0}, {'current': 3.494, 'min': 2200.0, 'max': 3700.0}, {'current': 2.872, 'min': 2200.0, 'max': 3700.0}], 'disk': {'total': 680.4048233032227, 'used': 165.2259635925293}, 'gpu': 'NVIDIA GeForce RTX 3090', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3090', 'memory_total': 25769803776}], 'memory': {'total': 23.370285034179688}}
2023-06-24 00:37:48,929 INFO    HandlerThread:8104 [system_monitor.py:probe():211] Finished collecting system info
2023-06-24 00:37:48,929 INFO    HandlerThread:8104 [system_monitor.py:probe():214] Publishing system info
2023-06-24 00:37:48,929 DEBUG   HandlerThread:8104 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-06-24 00:37:48,929 DEBUG   HandlerThread:8104 [system_info.py:_save_pip():67] Saving pip packages done
2023-06-24 00:37:48,929 DEBUG   HandlerThread:8104 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2023-06-24 00:37:49,829 INFO    Thread-12 :8104 [dir_watcher.py:_on_file_created():278] file/dir created: /home/qcqced/바탕화면/ML_Test/GoogleAi4Code/wandb/run-20230624_003748-6wjxy3b0/files/wandb-summary.json
2023-06-24 00:37:49,829 INFO    Thread-12 :8104 [dir_watcher.py:_on_file_created():278] file/dir created: /home/qcqced/바탕화면/ML_Test/GoogleAi4Code/wandb/run-20230624_003748-6wjxy3b0/files/requirements.txt
2023-06-24 00:37:49,830 INFO    Thread-12 :8104 [dir_watcher.py:_on_file_created():278] file/dir created: /home/qcqced/바탕화면/ML_Test/GoogleAi4Code/wandb/run-20230624_003748-6wjxy3b0/files/conda-environment.yaml
2023-06-24 00:37:53,679 DEBUG   HandlerThread:8104 [system_info.py:_save_conda():86] Saving conda packages done
2023-06-24 00:37:53,680 INFO    HandlerThread:8104 [system_monitor.py:probe():216] Finished publishing system info
2023-06-24 00:37:53,683 DEBUG   SenderThread:8104 [sender.py:send():375] send: files
2023-06-24 00:37:53,683 INFO    SenderThread:8104 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2023-06-24 00:37:53,684 DEBUG   HandlerThread:8104 [handler.py:handle_request():144] handle_request: status_report
2023-06-24 00:37:53,686 DEBUG   HandlerThread:8104 [handler.py:handle_request():144] handle_request: stop_status
2023-06-24 00:37:53,686 DEBUG   SenderThread:8104 [sender.py:send_request():402] send_request: stop_status
2023-06-24 00:37:53,831 INFO    Thread-12 :8104 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/qcqced/바탕화면/ML_Test/GoogleAi4Code/wandb/run-20230624_003748-6wjxy3b0/files/conda-environment.yaml
2023-06-24 00:37:53,831 INFO    Thread-12 :8104 [dir_watcher.py:_on_file_created():278] file/dir created: /home/qcqced/바탕화면/ML_Test/GoogleAi4Code/wandb/run-20230624_003748-6wjxy3b0/files/wandb-metadata.json
2023-06-24 00:37:53,909 DEBUG   SenderThread:8104 [sender.py:send():375] send: telemetry
2023-06-24 00:37:54,406 INFO    wandb-upload_0:8104 [upload_job.py:push():137] Uploaded file /tmp/tmp9jaaq4itwandb/pjbz9gdy-wandb-metadata.json
2023-06-24 00:37:58,910 DEBUG   HandlerThread:8104 [handler.py:handle_request():144] handle_request: status_report
2023-06-24 00:38:03,911 DEBUG   HandlerThread:8104 [handler.py:handle_request():144] handle_request: status_report
2023-06-24 00:38:08,687 DEBUG   HandlerThread:8104 [handler.py:handle_request():144] handle_request: stop_status
2023-06-24 00:38:08,687 DEBUG   SenderThread:8104 [sender.py:send_request():402] send_request: stop_status
2023-06-24 00:38:08,834 INFO    Thread-12 :8104 [dir_watcher.py:_on_file_created():278] file/dir created: /home/qcqced/바탕화면/ML_Test/GoogleAi4Code/wandb/run-20230624_003748-6wjxy3b0/files/output.log
2023-06-24 00:38:09,862 DEBUG   HandlerThread:8104 [handler.py:handle_request():144] handle_request: status_report
2023-06-24 00:38:10,834 INFO    Thread-12 :8104 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/qcqced/바탕화면/ML_Test/GoogleAi4Code/wandb/run-20230624_003748-6wjxy3b0/files/output.log
2023-06-24 00:38:12,491 DEBUG   SenderThread:8104 [sender.py:send():375] send: exit
2023-06-24 00:38:12,491 INFO    SenderThread:8104 [sender.py:send_exit():598] handling exit code: 1
