2023-06-06 22:22:36,078 INFO    StreamThr :10505 [internal.py:wandb_internal():86] W&B internal server running at pid: 10505, started at: 2023-06-06 22:22:36.077957
2023-06-06 22:22:36,079 DEBUG   HandlerThread:10505 [handler.py:handle_request():144] handle_request: status
2023-06-06 22:22:36,083 INFO    WriterThread:10505 [datastore.py:open_for_write():85] open: /home/qcqced/바탕화면/ML_Test/GoogleAi4Code/wandb/run-20230606_222236-0kp7zzjg/run-0kp7zzjg.wandb
2023-06-06 22:22:36,083 DEBUG   SenderThread:10505 [sender.py:send():375] send: header
2023-06-06 22:22:36,096 DEBUG   SenderThread:10505 [sender.py:send():375] send: run
2023-06-06 22:22:36,597 DEBUG   HandlerThread:10505 [handler.py:handle_request():144] handle_request: check_version
2023-06-06 22:22:36,598 INFO    SenderThread:10505 [dir_watcher.py:__init__():219] watching files in: /home/qcqced/바탕화면/ML_Test/GoogleAi4Code/wandb/run-20230606_222236-0kp7zzjg/files
2023-06-06 22:22:36,598 INFO    SenderThread:10505 [sender.py:_start_run_threads():1124] run started: 0kp7zzjg with start time 1686057756.078651
2023-06-06 22:22:36,598 DEBUG   SenderThread:10505 [sender.py:send_request():402] send_request: summary_record
2023-06-06 22:22:36,598 INFO    SenderThread:10505 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-06-06 22:22:36,598 DEBUG   SenderThread:10505 [sender.py:send_request():402] send_request: check_version
2023-06-06 22:22:36,671 DEBUG   HandlerThread:10505 [handler.py:handle_request():144] handle_request: run_start
2023-06-06 22:22:36,685 DEBUG   HandlerThread:10505 [system_info.py:__init__():31] System info init
2023-06-06 22:22:36,685 DEBUG   HandlerThread:10505 [system_info.py:__init__():46] System info init done
2023-06-06 22:22:36,685 INFO    HandlerThread:10505 [system_monitor.py:start():181] Starting system monitor
2023-06-06 22:22:36,685 INFO    SystemMonitor:10505 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-06-06 22:22:36,685 INFO    HandlerThread:10505 [system_monitor.py:probe():201] Collecting system info
2023-06-06 22:22:36,685 INFO    SystemMonitor:10505 [interfaces.py:start():190] Started cpu monitoring
2023-06-06 22:22:36,685 INFO    SystemMonitor:10505 [interfaces.py:start():190] Started disk monitoring
2023-06-06 22:22:36,686 INFO    SystemMonitor:10505 [interfaces.py:start():190] Started gpu monitoring
2023-06-06 22:22:36,687 INFO    SystemMonitor:10505 [interfaces.py:start():190] Started memory monitoring
2023-06-06 22:22:36,689 INFO    SystemMonitor:10505 [interfaces.py:start():190] Started network monitoring
2023-06-06 22:22:36,696 DEBUG   HandlerThread:10505 [system_info.py:probe():195] Probing system
2023-06-06 22:22:36,698 DEBUG   HandlerThread:10505 [system_info.py:_probe_git():180] Probing git
2023-06-06 22:22:36,703 DEBUG   HandlerThread:10505 [system_info.py:_probe_git():188] Probing git done
2023-06-06 22:22:36,703 DEBUG   HandlerThread:10505 [system_info.py:probe():240] Probing system done
