2023-06-19 13:33:13,287 INFO    StreamThr :33770 [internal.py:wandb_internal():86] W&B internal server running at pid: 33770, started at: 2023-06-19 13:33:13.287430
2023-06-19 13:33:13,288 DEBUG   HandlerThread:33770 [handler.py:handle_request():144] handle_request: status
2023-06-19 13:33:13,292 INFO    WriterThread:33770 [datastore.py:open_for_write():85] open: /home/qcqced/바탕화면/ML_Test/GoogleAi4Code/wandb/run-20230619_133313-stu1my4o/run-stu1my4o.wandb
2023-06-19 13:33:13,293 DEBUG   SenderThread:33770 [sender.py:send():375] send: header
2023-06-19 13:33:13,311 DEBUG   SenderThread:33770 [sender.py:send():375] send: run
2023-06-19 13:33:13,765 DEBUG   HandlerThread:33770 [handler.py:handle_request():144] handle_request: check_version
2023-06-19 13:33:13,766 INFO    SenderThread:33770 [dir_watcher.py:__init__():219] watching files in: /home/qcqced/바탕화면/ML_Test/GoogleAi4Code/wandb/run-20230619_133313-stu1my4o/files
2023-06-19 13:33:13,766 INFO    SenderThread:33770 [sender.py:_start_run_threads():1124] run started: stu1my4o with start time 1687149193.288379
2023-06-19 13:33:13,766 DEBUG   SenderThread:33770 [sender.py:send_request():402] send_request: summary_record
2023-06-19 13:33:13,766 INFO    SenderThread:33770 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-06-19 13:33:13,766 DEBUG   SenderThread:33770 [sender.py:send_request():402] send_request: check_version
2023-06-19 13:33:13,836 DEBUG   HandlerThread:33770 [handler.py:handle_request():144] handle_request: run_start
2023-06-19 13:33:13,841 DEBUG   HandlerThread:33770 [system_info.py:__init__():31] System info init
2023-06-19 13:33:13,841 DEBUG   HandlerThread:33770 [system_info.py:__init__():46] System info init done
2023-06-19 13:33:13,841 INFO    HandlerThread:33770 [system_monitor.py:start():181] Starting system monitor
2023-06-19 13:33:13,842 INFO    SystemMonitor:33770 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-06-19 13:33:13,842 INFO    HandlerThread:33770 [system_monitor.py:probe():201] Collecting system info
2023-06-19 13:33:13,842 INFO    SystemMonitor:33770 [interfaces.py:start():190] Started cpu monitoring
2023-06-19 13:33:13,843 INFO    SystemMonitor:33770 [interfaces.py:start():190] Started disk monitoring
2023-06-19 13:33:13,843 INFO    SystemMonitor:33770 [interfaces.py:start():190] Started gpu monitoring
2023-06-19 13:33:13,843 INFO    SystemMonitor:33770 [interfaces.py:start():190] Started memory monitoring
2023-06-19 13:33:13,843 INFO    SystemMonitor:33770 [interfaces.py:start():190] Started network monitoring
2023-06-19 13:33:13,851 DEBUG   HandlerThread:33770 [system_info.py:probe():195] Probing system
2023-06-19 13:33:13,854 DEBUG   HandlerThread:33770 [system_info.py:_probe_git():180] Probing git
2023-06-19 13:33:13,860 DEBUG   HandlerThread:33770 [system_info.py:_probe_git():188] Probing git done
2023-06-19 13:33:13,860 DEBUG   HandlerThread:33770 [system_info.py:probe():240] Probing system done
