2023-06-23 14:15:58,382 INFO    StreamThr :56423 [internal.py:wandb_internal():86] W&B internal server running at pid: 56423, started at: 2023-06-23 14:15:58.382105
2023-06-23 14:15:58,383 DEBUG   HandlerThread:56423 [handler.py:handle_request():144] handle_request: status
2023-06-23 14:15:58,387 INFO    WriterThread:56423 [datastore.py:open_for_write():85] open: /home/qcqced/바탕화면/ML_Test/GoogleAi4Code/wandb/run-20230623_141558-j1j7ghhb/run-j1j7ghhb.wandb
2023-06-23 14:15:58,387 DEBUG   SenderThread:56423 [sender.py:send():375] send: header
2023-06-23 14:15:58,410 DEBUG   SenderThread:56423 [sender.py:send():375] send: run
2023-06-23 14:15:58,841 INFO    SenderThread:56423 [dir_watcher.py:__init__():219] watching files in: /home/qcqced/바탕화면/ML_Test/GoogleAi4Code/wandb/run-20230623_141558-j1j7ghhb/files
2023-06-23 14:15:58,841 INFO    SenderThread:56423 [sender.py:_start_run_threads():1124] run started: j1j7ghhb with start time 1687497358.38297
2023-06-23 14:15:58,841 DEBUG   SenderThread:56423 [sender.py:send_request():402] send_request: summary_record
2023-06-23 14:15:58,842 INFO    SenderThread:56423 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-06-23 14:15:58,843 DEBUG   HandlerThread:56423 [handler.py:handle_request():144] handle_request: check_version
2023-06-23 14:15:58,843 DEBUG   SenderThread:56423 [sender.py:send_request():402] send_request: check_version
2023-06-23 14:15:58,913 DEBUG   HandlerThread:56423 [handler.py:handle_request():144] handle_request: run_start
2023-06-23 14:15:58,919 DEBUG   HandlerThread:56423 [system_info.py:__init__():31] System info init
2023-06-23 14:15:58,919 DEBUG   HandlerThread:56423 [system_info.py:__init__():46] System info init done
2023-06-23 14:15:58,919 INFO    HandlerThread:56423 [system_monitor.py:start():181] Starting system monitor
2023-06-23 14:15:58,919 INFO    SystemMonitor:56423 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-06-23 14:15:58,919 INFO    HandlerThread:56423 [system_monitor.py:probe():201] Collecting system info
2023-06-23 14:15:58,920 INFO    SystemMonitor:56423 [interfaces.py:start():190] Started cpu monitoring
2023-06-23 14:15:58,920 INFO    SystemMonitor:56423 [interfaces.py:start():190] Started disk monitoring
2023-06-23 14:15:58,921 INFO    SystemMonitor:56423 [interfaces.py:start():190] Started gpu monitoring
2023-06-23 14:15:58,921 INFO    SystemMonitor:56423 [interfaces.py:start():190] Started memory monitoring
2023-06-23 14:15:58,921 INFO    SystemMonitor:56423 [interfaces.py:start():190] Started network monitoring
2023-06-23 14:15:58,930 DEBUG   HandlerThread:56423 [system_info.py:probe():195] Probing system
2023-06-23 14:15:58,933 DEBUG   HandlerThread:56423 [system_info.py:_probe_git():180] Probing git
2023-06-23 14:15:58,938 DEBUG   HandlerThread:56423 [system_info.py:_probe_git():188] Probing git done
2023-06-23 14:15:58,939 DEBUG   HandlerThread:56423 [system_info.py:probe():240] Probing system done
